"Anio","ID region","Region","Provincia","Comuna","Número explotación","Número bloque","Tipo productor","Especie","Variedad","Anio plantacion","Metodo de riego","Numero de arboles","Superficie (ha)"
"2025","5","Región de Valparaíso","Quillota","Nogales","13939","23","Empresa","Palto","Gem","2012","Micro aspersión","288","0,69"
"2025","5","Región de Valparaíso","Quillota","Hijuelas","5078","3","Empresa","Palto","Gem","2021","Micro aspersión","520","0,78"
"2025","5","Región de Valparaíso","Quillota","La Cruz","2540","7","Empresa","Palto","Gem","2023","Micro aspersión","1200","1,20"
"2025","5","Región de Valparaíso","Quillota","Hijuelas","5078","2","Empresa","Palto","Gem","2008","Micro aspersión","1550","1,24"
"2025","5","Región de Valparaíso","Quillota","La Cruz","2540","4","Empresa","Palto","Gem","2021","Micro aspersión","2500","2,50"
"2025","5","Región de Valparaíso","Quillota","La Cruz","2540","6","Empresa","Palto","Gem","2022","Micro aspersión","2800","2,80"
"2025","5","Región de Valparaíso","Quillota","La Cruz","2540","5","Empresa","Palto","Gem","2020","Micro aspersión","3500","3,50"
"2025","5","Región de Valparaíso","Quillota","La Cruz","2540","5","Empresa","Palto","Gem","2021","Micro aspersión","8500","8,50"
"2025","5","Región de Valparaíso","Quillota","Hijuelas","5078","2","Empresa","Naranjo","Washington Parent","2021","Micro aspersión","300","0,38"
"2025","5","Región de Valparaíso","Quillota","Hijuelas","5078","1","Empresa","Naranjo","Washington Parent","2007","Micro aspersión","1240","1,55"
"2025","5","Región de Valparaíso","Marga Marga","Limache","1487","2","Empresa","Nogal","Chandler","2022","Micro aspersión","50","0,12"
"2025","5","Región de Valparaíso","Quillota","Nogales","14237","2","Hombre","Nogal","Chandler","2017","Micro aspersión","30","0,19"
"2025","5","Región de Valparaíso","San Antonio","San Antonio","18346","1","Hombre","Nogal","Chandler","2013","Micro aspersión","77","0,23"
"2025","5","Región de Valparaíso","Quillota","Nogales","14237","5","Hombre","Nogal","Chandler","2016","Micro aspersión","50","0,24"
"2025","5","Región de Valparaíso","Los Andes","Los Andes","4562","1","Empresa","Nogal","Chandler","2025","Micro aspersión","92","0,30"
"2025","5","Región de Valparaíso","Los Andes","Los Andes","4562","2","Empresa","Nogal","Chandler","2025","Micro aspersión","100","0,30"
"2025","5","Región de Valparaíso","Quillota","Nogales","13914","4","Hombre","Nogal","Chandler","2013","Micro aspersión","94","0,34"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","8247","1","Empresa","Cerezo","Santina","2020","Goteo","5250","4,20"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","129","1","Empresa","Cerezo","Santina","2024","Goteo","5250","4,20"
"2025","13","Región Metropolitana de Santiago","Maipo","Calera de Tango","3621","4","Empresa","Cerezo","Santina","2023","Goteo","4689","4,22"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","1385","3","Empresa","Cerezo","Santina","2013","Goteo","4700","4,23"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","3456","8","Empresa","Cerezo","Santina","2021","Goteo","4722","4,25"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","4907","2","Hombre","Cerezo","Santina","2020","Goteo","4270","4,27"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","3456","13","Empresa","Cerezo","Santina","2010","Goteo","4744","4,27"
"2025","13","Región Metropolitana de Santiago","Maipo","Calera de Tango","3621","3","Empresa","Cerezo","Santina","2023","Goteo","4744","4,27"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","11617","2","Empresa","Cerezo","Santina","2013","Goteo","4343","4,30"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","19202","3","Empresa","Cerezo","Santina","2020","Goteo","4526","4,30"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","1450","4","Empresa","Cerezo","Santina","2020","Goteo","4778","4,30"
"2025","13","Región Metropolitana de Santiago","Melipilla","María Pinto","10872","14","Empresa","Cerezo","Santina","2012","Goteo","5375","4,30"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","1440","18","Empresa","Cerezo","Santina","2020","Goteo","5375","4,30"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","11157","6","Empresa","Cerezo","Santina","2023","Goteo","5375","4,30"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","6065","7","Empresa","Cerezo","Santina","2022","Goteo","5400","4,32"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","12291","1","Mujer","Cerezo","Santina","2020","Goteo","4360","4,36"
"2025","13","Región Metropolitana de Santiago","Melipilla","San Pedro","10727","3","Empresa","Cerezo","Santina","2020","Goteo","5450","4,36"
"2025","13","Región Metropolitana de Santiago","Melipilla","Curacaví","869","4","Empresa","Cerezo","Santina","2024","Goteo","5450","4,36"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","21221","6","Empresa","Cerezo","Santina","2021","Goteo","4856","4,37"
"2025","13","Región Metropolitana de Santiago","Melipilla","San Pedro","10727","40","Empresa","Cerezo","Santina","2020","Goteo","5475","4,38"
"2025","13","Región Metropolitana de Santiago","Talagante","Peñaflor","11730","3","Empresa","Cerezo","Santina","2017","Goteo","4877","4,39"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","20235","5","Empresa","Cerezo","Santina","2015","Goteo","4251","4,40"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","20156","1","Hombre","Cerezo","Santina","2024","Goteo","4400","4,40"
"2025","13","Región Metropolitana de Santiago","Maipo","Calera de Tango","817","1","Empresa","Cerezo","Santina","2014","Goteo","4889","4,40"
"2025","13","Región Metropolitana de Santiago","Melipilla","María Pinto","20742","4","Empresa","Cerezo","Santina","2020","Goteo","4889","4,40"
"2025","13","Región Metropolitana de Santiago","Melipilla","María Pinto","6842","10","Empresa","Cerezo","Santina","2015","Goteo","5500","4,40"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","8315","3","Empresa","Cerezo","Santina","2021","Goteo","5500","4,40"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","7246","15","Empresa","Cerezo","Santina","2009","Goteo","3930","4,42"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","394","1","Empresa","Cerezo","Santina","2019","Goteo","5525","4,42"
"2025","13","Región Metropolitana de Santiago","Talagante","Talagante","1074","5","Hombre","Cerezo","Santina","2013","Goteo","5551","4,44"
"2025","13","Región Metropolitana de Santiago","Melipilla","Alhué","5804","6","Empresa","Cerezo","Santina","2013","Goteo","9889","4,45"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","3549","1","Empresa","Cerezo","Santina","2020","Goteo","4510","4,46"
"2025","13","Región Metropolitana de Santiago","Chacabuco","Colina","2639","7","Empresa","Cerezo","Santina","2020","Goteo","5575","4,46"
"2025","13","Región Metropolitana de Santiago","Maipo","Calera de Tango","10194","2","Empresa","Cerezo","Santina","2020","Goteo","4967","4,47"
"2025","13","Región Metropolitana de Santiago","Talagante","Padre Hurtado","21372","3","Empresa","Cerezo","Santina","2021","Goteo","5588","4,47"
"2025","13","Región Metropolitana de Santiago","Maipo","Calera de Tango","23987","2","Hombre","Cerezo","Santina","2022","Goteo","3750","4,50"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","20235","1","Empresa","Cerezo","Santina","2018","Goteo","5000","4,50"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","224","2","Empresa","Cerezo","Santina","2020","Goteo","5114","4,50"
"2025","13","Región Metropolitana de Santiago","Maipo","Calera de Tango","806","2","Empresa","Cerezo","Santina","2017","Goteo","5625","4,50"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","8315","4","Empresa","Cerezo","Santina","2021","Goteo","5625","4,50"
"2025","13","Región Metropolitana de Santiago","Maipo","San Bernardo","3710","7","Empresa","Cerezo","Santina","2024","Goteo","7028","4,54"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","4973","5","Empresa","Cerezo","Santina","2016","Goteo","5688","4,55"
"2025","13","Región Metropolitana de Santiago","Talagante","Talagante","1029","6","Empresa","Cerezo","Santina","2024","Goteo","5688","4,55"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","394","6","Empresa","Cerezo","Santina","2020","Goteo","5700","4,56"
"2025","13","Región Metropolitana de Santiago","Talagante","Isla de Maipo","19304","4","Empresa","Cerezo","Santina","2017","Goteo","5089","4,58"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","1484","3","Empresa","Cerezo","Santina","2014","Goteo","5111","4,60"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","1484","4","Empresa","Cerezo","Santina","2024","Goteo","5750","4,60"
"2025","13","Región Metropolitana de Santiago","Maipo","Calera de Tango","3615","1","Empresa","Cerezo","Santina","2014","Goteo","4098","4,61"
"2025","13","Región Metropolitana de Santiago","Chacabuco","Lampa","11303","3","Empresa","Cerezo","Santina","2022","Goteo","4142","4,66"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","3387","2","Empresa","Cerezo","Santina","2024","Goteo","5222","4,70"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","4720","1","Empresa","Cerezo","Santina","2019","Goteo","5875","4,70"
"2025","13","Región Metropolitana de Santiago","Chacabuco","Colina","2587","3","Empresa","Cerezo","Santina","2020","Goteo","5875","4,70"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","4924","1","Empresa","Cerezo","Santina","2024","Goteo","6267","4,70"
"2025","13","Región Metropolitana de Santiago","Chacabuco","Lampa","11303","3","Empresa","Cerezo","Santina","2019","Goteo","4222","4,75"
"2025","13","Región Metropolitana de Santiago","Maipo","San Bernardo","6285","3","Empresa","Cerezo","Santina","2012","Goteo","4223","4,75"
"2025","13","Región Metropolitana de Santiago","Talagante","El Monte","19706","2","Empresa","Cerezo","Santina","2016","Goteo","5938","4,75"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","19127","2","Empresa","Cerezo","Santina","2022","Goteo","4770","4,77"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","394","2","Empresa","Cerezo","Santina","2019","Goteo","5975","4,78"
"2025","13","Región Metropolitana de Santiago","Talagante","Talagante","21123","3","Empresa","Cerezo","Santina","2019","Goteo","5975","4,78"
"2025","13","Región Metropolitana de Santiago","Talagante","Talagante","1029","9","Empresa","Cerezo","Santina","2006","Goteo","3200","4,80"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","2073","1","Empresa","Cerezo","Santina","2018","Goteo","3200","4,80"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","10298","1","Hombre","Cerezo","Santina","2019","Goteo","4267","4,80"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","21535","3","Empresa","Cerezo","Santina","2021","Goteo","4268","4,80"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","10616","9","Empresa","Cerezo","Santina","2021","Goteo","5926","4,80"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","1426","1","Empresa","Cerezo","Santina","2021","Goteo","5997","4,80"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","1414","1","Empresa","Cerezo","Santina","2021","Goteo","6063","4,85"
"2025","13","Región Metropolitana de Santiago","Talagante","Isla de Maipo","19304","3","Empresa","Cerezo","Santina","2017","Goteo","5444","4,90"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","1426","3","Empresa","Cerezo","Santina","2019","Goteo","6125","4,90"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","5907","1","Hombre","Cerezo","Santina","2024","Goteo","6125","4,90"
"2025","13","Región Metropolitana de Santiago","Maipo","San Bernardo","3710","1","Empresa","Cerezo","Santina","2022","Goteo","7657","4,90"
"2025","13","Región Metropolitana de Santiago","Chacabuco","Colina","2647","2","Empresa","Cerezo","Santina","2010","Goteo","3287","4,93"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","1412","44","Empresa","Cerezo","Santina","2021","Goteo","6163","4,93"
"2025","13","Región Metropolitana de Santiago","Chacabuco","Lampa","11303","2","Empresa","Cerezo","Santina","2020","Goteo","4400","4,95"
"2025","13","Región Metropolitana de Santiago","Talagante","Talagante","6606","2","Empresa","Cerezo","Santina","2010","Goteo","5659","4,98"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","13226","3","Hombre","Cerezo","Santina","2021","Goteo","6238","4,99"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","20156","1","Hombre","Cerezo","Santina","2024","Goteo","5000","5,00"
"2025","13","Región Metropolitana de Santiago","Chacabuco","Tiltil","47","3","Empresa","Cerezo","Santina","2023","Goteo","5556","5,00"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","21276","29","Empresa","Cerezo","Santina","2024","Goteo","5952","5,00"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","1414","4","Empresa","Cerezo","Santina","2020","Goteo","6250","5,00"
"2025","13","Región Metropolitana de Santiago","Maipo","San Bernardo","10151","3","Empresa","Cerezo","Santina","2021","Goteo","6250","5,00"
"2025","13","Región Metropolitana de Santiago","Talagante","Peñaflor","11730","5","Empresa","Cerezo","Santina","2021","Goteo","6250","5,00"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","11084","10","Empresa","Cerezo","Santina","2024","Goteo","6250","5,00"
"2025","13","Región Metropolitana de Santiago","Maipo","San Bernardo","23951","2","Empresa","Cerezo","Santina","2022","Goteo","6579","5,00"
"2025","13","Región Metropolitana de Santiago","Talagante","Talagante","21123","2","Empresa","Cerezo","Santina","2019","Goteo","6263","5,01"
"2025","13","Región Metropolitana de Santiago","Talagante","Talagante","21188","7","Empresa","Cerezo","Santina","2021","Goteo","6325","5,06"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","21535","1","Empresa","Cerezo","Santina","2020","Goteo","5100","5,10"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","8271","2","Empresa","Cerezo","Santina","2020","Goteo","5130","5,13"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","4973","8","Empresa","Cerezo","Santina","2020","Goteo","6425","5,14"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","408","2","Empresa","Cerezo","Santina","2019","Goteo","6370","5,16"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","8315","1","Empresa","Cerezo","Santina","2015","Goteo","5200","5,20"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","21758","1","Empresa","Cerezo","Santina","2022","Goteo","6500","5,20"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","408","2","Empresa","Cerezo","Santina","2023","Goteo","6500","5,20"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","8105","1","Hombre","Cerezo","Santina","2024","Goteo","6500","5,20"
"2025","13","Región Metropolitana de Santiago","Melipilla","Melipilla","2798","1","Empresa","Cerezo","Santina","2020","Goteo","8750","5,25"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","20387","7","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","3127","2,81"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","11144","6","Empresa","Vid de Mesa","Autumn Crisp","2022","Goteo","3234","2,83"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","358","2","Empresa","Vid de Mesa","Autumn Crisp","2019","Goteo","3132","2,85"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","408","7","Empresa","Vid de Mesa","Autumn Crisp","2023","Goteo","4702","2,88"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","11144","2","Empresa","Vid de Mesa","Autumn Crisp","2021","Goteo","3310","2,90"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","275","4","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","3244","2,92"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","2750","1","Empresa","Vid de Mesa","Autumn Crisp","2018","Goteo","4229","2,96"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","168","7","Empresa","Vid de Mesa","Autumn Crisp","2021","Goteo","4243","2,97"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","4936","2","Empresa","Vid de Mesa","Autumn Crisp","2019","Goteo","5000","3,00"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","408","2","Empresa","Vid de Mesa","Autumn Crisp","2024","Goteo","4329","3,03"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","8315","1","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","3474","3,04"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","358","1","Empresa","Vid de Mesa","Autumn Crisp","2019","Goteo","3352","3,05"
"2025","13","Región Metropolitana de Santiago","Talagante","Isla de Maipo","14207","4","Empresa","Vid de Mesa","Autumn Crisp","2018","Goteo","2952","3,10"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","4936","2","Empresa","Vid de Mesa","Autumn Crisp","2018","Goteo","4697","3,10"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","5623","6","Empresa","Vid de Mesa","Autumn Crisp","2022","Goteo","4921","3,10"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","2739","1","Empresa","Vid de Mesa","Autumn Crisp","2019","Goteo","3577","3,13"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","7560","1","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","4005","3,14"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","304","1","Empresa","Vid de Mesa","Autumn Crisp","2022","Goteo","4486","3,14"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","4936","2","Empresa","Vid de Mesa","Autumn Crisp","2019","Goteo","3657","3,20"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","4936","1","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","3657","3,20"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","3308","17","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","4700","3,29"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","275","4","Empresa","Vid de Mesa","Autumn Crisp","2019","Goteo","3771","3,30"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","168","1","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","4714","3,30"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","275","7","Empresa","Vid de Mesa","Autumn Crisp","2023","Goteo","2758","3,31"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","275","6","Empresa","Vid de Mesa","Autumn Crisp","2025","Goteo","2758","3,31"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","358","2","Empresa","Vid de Mesa","Autumn Crisp","2024","Goteo","3767","3,39"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","8315","2","Empresa","Vid de Mesa","Autumn Crisp","2021","Goteo","3886","3,40"
"2025","13","Región Metropolitana de Santiago","Talagante","Talagante","1029","2","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","3909","3,42"
"2025","13","Región Metropolitana de Santiago","Talagante","Talagante","1029","1","Empresa","Vid de Mesa","Autumn Crisp","2024","Goteo","3909","3,42"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","408","3","Empresa","Vid de Mesa","Autumn Crisp","2018","Goteo","5584","3,42"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","358","3","Empresa","Vid de Mesa","Autumn Crisp","2024","Goteo","3822","3,44"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","3308","16","Empresa","Vid de Mesa","Autumn Crisp","2019","Goteo","4929","3,45"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","2788","1","Empresa","Vid de Mesa","Autumn Crisp","2024","Goteo","5323","3,46"
"2025","13","Región Metropolitana de Santiago","Maipo","Calera de Tango","2980","1","Empresa","Vid de Mesa","Autumn Crisp","2022","Goteo","5000","3,50"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","5623","2","Empresa","Vid de Mesa","Autumn Crisp","2018","Goteo","5071","3,55"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","408","3","Empresa","Vid de Mesa","Autumn Crisp","2023","Goteo","4422","3,56"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","358","1","Empresa","Vid de Mesa","Autumn Crisp","2024","Goteo","2256","3,61"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","5623","2","Empresa","Vid de Mesa","Autumn Crisp","2023","Goteo","5257","3,68"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","168","10","Empresa","Vid de Mesa","Autumn Crisp","2019","Goteo","5286","3,70"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","5623","3","Empresa","Vid de Mesa","Autumn Crisp","2023","Goteo","5873","3,70"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","20387","8","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","4125","3,71"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","20387","9","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","4125","3,71"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","20387","10","Empresa","Vid de Mesa","Autumn Crisp","2020","Goteo","4125","3,71"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","358","2","Empresa","Vid de Mesa","Autumn Crisp","2019","Goteo","3543","3,72"
"2025","13","Región Metropolitana de Santiago","Maipo","Buin","358","1","Empresa","Vid de Mesa","Autumn Crisp","2019","Goteo","3617","3,80"
"2025","13","Región Metropolitana de Santiago","Maipo","Paine","4936","1","Empresa","Vid de Mesa","Autumn Crisp","2018","Goteo","5429","3,80"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Santa María","659","8","Empresa","Nogal","Chandler","2023","Micro aspersión","103","0,36"
"2025","5","Región de Valparaíso","San Antonio","San Antonio","18346","2","Hombre","Nogal","Chandler","2017","Micro aspersión","200","0,36"
"2025","5","Región de Valparaíso","Marga Marga","Limache","20472","4","Hombre","Nogal","Chandler","2011","Micro aspersión","90","0,38"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Catemu","22473","2","Empresa","Nogal","Chandler","2017","Micro aspersión","143","0,40"
"2025","5","Región de Valparaíso","Los Andes","Calle Larga","2746","2","Empresa","Nogal","Chandler","1993","Micro aspersión","64","0,41"
"2025","5","Región de Valparaíso","San Antonio","San Antonio","21164","2","Hombre","Nogal","Chandler","2017","Micro aspersión","171","0,41"
"2025","5","Región de Valparaíso","Marga Marga","Limache","20472","3","Hombre","Nogal","Chandler","2011","Micro aspersión","110","0,46"
"2025","5","Región de Valparaíso","Los Andes","Los Andes","4562","4","Empresa","Nogal","Chandler","2025","Micro aspersión","160","0,48"
"2025","5","Región de Valparaíso","Los Andes","Los Andes","18618","1","Mujer","Nogal","Chandler","2016","Micro aspersión","167","0,50"
"2025","5","Región de Valparaíso","Los Andes","Los Andes","4562","9","Empresa","Nogal","Chandler","2025","Micro aspersión","167","0,50"
"2025","5","Región de Valparaíso","Quillota","Nogales","14237","4","Hombre","Nogal","Chandler","2016","Micro aspersión","115","0,55"
"2025","5","Región de Valparaíso","Quillota","Nogales","14238","3","Hombre","Nogal","Chandler","2020","Micro aspersión","114","0,56"
"2025","5","Región de Valparaíso","Quillota","Hijuelas","9840","3","Empresa","Nogal","Chandler","2009","Micro aspersión","163","0,57"
"2025","5","Región de Valparaíso","Los Andes","Los Andes","21454","2","Hombre","Nogal","Chandler","2015","Micro aspersión","250","0,60"
"2025","5","Región de Valparaíso","Quillota","Nogales","14238","2","Hombre","Nogal","Chandler","2018","Micro aspersión","135","0,66"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Catemu","17315","2","Hombre","Nogal","Chandler","2008","Micro aspersión","142","0,68"
"2025","5","Región de Valparaíso","Quillota","Nogales","14237","3","Hombre","Nogal","Chandler","2015","Micro aspersión","142","0,68"
"2025","5","Región de Valparaíso","San Antonio","San Antonio","14060","8","Empresa","Nogal","Chandler","2023","Micro aspersión","288","0,69"
"2025","5","Región de Valparaíso","Quillota","La Cruz","21786","1","Hombre","Nogal","Chandler","2017","Micro aspersión","350","0,70"
"2025","5","Región de Valparaíso","San Antonio","San Antonio","18341","3","Empresa","Nogal","Chandler","2010","Micro aspersión","206","0,72"
"2025","5","Región de Valparaíso","Quillota","Nogales","19511","1","Hombre","Nogal","Chandler","2018","Micro aspersión","183","0,77"
"2025","5","Región de Valparaíso","San Antonio","San Antonio","21164","1","Hombre","Nogal","Chandler","2016","Micro aspersión","220","0,77"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Catemu","22473","3","Empresa","Nogal","Chandler","2018","Micro aspersión","326","0,80"
"2025","5","Región de Valparaíso","Marga Marga","Limache","1487","4","Empresa","Nogal","Chandler","2022","Micro aspersión","333","0,80"
"2025","5","Región de Valparaíso","Petorca","Papudo","16804","4","Empresa","Nogal","Chandler","2017","Micro aspersión","270","0,81"
"2025","5","Región de Valparaíso","Los Andes","Los Andes","18623","1","Mujer","Nogal","Chandler","2013","Micro aspersión","287","0,86"
"2025","5","Región de Valparaíso","Marga Marga","Limache","23773","1","Mujer","Nogal","Chandler","2019","Micro aspersión","254","0,89"
"2025","5","Región de Valparaíso","Quillota","Nogales","14238","4","Hombre","Nogal","Chandler","2021","Micro aspersión","210","1,01"
"2025","5","Región de Valparaíso","Quillota","Nogales","7262","1","Empresa","Nogal","Chandler","2020","Micro aspersión","386","1,08"
"2025","5","Región de Valparaíso","Petorca","Petorca","13857","1","Mujer","Nogal","Chandler","2015","Micro aspersión","317","1,11"
"2025","5","Región de Valparaíso","Quillota","Hijuelas","9840","2","Empresa","Nogal","Chandler","2009","Micro aspersión","343","1,20"
"2025","5","Región de Valparaíso","Marga Marga","Limache","1460","2","Hombre","Nogal","Chandler","2014","Micro aspersión","357","1,25"
"2025","5","Región de Valparaíso","Quillota","Nogales","19504","1","Hombre","Nogal","Chandler","2014","Micro aspersión","350","1,26"
"2025","5","Región de Valparaíso","Quillota","Hijuelas","9840","4","Empresa","Nogal","Chandler","2009","Micro aspersión","366","1,28"
"2025","5","Región de Valparaíso","Quillota","Nogales","13946","4","Hombre","Nogal","Chandler","2015","Micro aspersión","271","1,30"
"2025","5","Región de Valparaíso","Quillota","Nogales","2019","1","Empresa","Nogal","Chandler","2022","Micro aspersión","453","1,36"
"2025","5","Región de Valparaíso","Quillota","Hijuelas","9840","2","Empresa","Nogal","Chandler","2009","Micro aspersión","394","1,38"
"2025","5","Región de Valparaíso","San Antonio","San Antonio","18346","3","Hombre","Nogal","Chandler","2016","Micro aspersión","467","1,40"
"2025","5","Región de Valparaíso","San Felipe de Aconcagua","Putaendo","20693","1","Empresa","Nogal","Chandler","2014","Micro aspersión","477","1,49"
"2025","5","Región de Valparaíso","Los Andes","Los Andes","4562","3","Empresa","Nogal","Chandler","2025","Micro aspersión","448","1,50"
"2025","5","Región de Valparaíso","Marga Marga","Limache","20475","1","Mujer","Nogal","Chandler","2018","Micro aspersión","625","1,50"
"2025","5","Región de Valparaíso","San Antonio","San Antonio","14060","7","Empresa","Nogal","Chandler","2023","Micro aspersión","625","1,50"
"2025","5","Región de Valparaíso","Quillota","Hijuelas","9840","3","Empresa","Nogal","Chandler","2009","Micro aspersión","446","1,56"
"2025","5","Región de Valparaíso","Los Andes","Los Andes","4562","5","Empresa","Nogal","Chandler","2025","Micro aspersión","520","1,56"
"2025","5","Región de Valparaíso","Quillota","Nogales","2019","7","Empresa","Nogal","Chandler","2017","Micro aspersión","561","1,57"
"2025","5","Región de Valparaíso","Los Andes","Los Andes","1739","8","Empresa","Nogal","Chandler","2012","Micro aspersión","800","1,60"
"2025","5","Región de Valparaíso","San Antonio","San Antonio","21164","1","Hombre","Nogal","Chandler","2015","Micro aspersión","810","1,62"
"2025","13","Región Metropolitana de Santiago","Talagante","Talagante","11744","1","Empresa","Cerezo","Santina","2011","Goteo","4684","5,27"
