"AGNO","RBD","DGV_RBD","NOM_RBD","COD_DEPE","COD_DEPE2","RURAL_RBD","COD_REG_RBD","NOM_REG_RBD_A","COD_PRO_RBD","COD_COM_RBD","NOM_COM_RBD","COD_DEPROV_RBD","NOM_DEPROV_RBD","ESTADO_ESTAB","MAT_SI_1","MAT_HOM_1","MAT_MUJ_1","MAT_ENS_1","MAT_SI_2","MAT_HOM_2","MAT_MUJ_2","MAT_ENS_2","MAT_HOM_3","MAT_MUJ_3","MAT_ENS_3","MAT_SI_4","MAT_HOM_4","MAT_MUJ_4","MAT_ENS_4","MAT_SI_5","MAT_HOM_5","MAT_MUJ_5","MAT_ENS_5","MAT_SI_6","MAT_HOM_6","MAT_MUJ_6","MAT_ENS_6","MAT_HOM_7","MAT_MUJ_7","MAT_ENS_7","MAT_HOM_8","MAT_MUJ_8","MAT_ENS_8","MAT_HOM_TOT","MAT_MUJ_TOT","MAT_SI_TOT","MAT_TOTAL","MAT_CHI","MAT_EXT","MAT_NAC","MAT_NO_ETNIA","MAT_ETNIA","MAT_SI_INT","MAT_HOM_INT","MAT_MUJ_INT","MAT_INT_TOTAL","CUR_SIM_01","CUR_SIM_02","CUR_SIM_03","CUR_SIM_04","CUR_SIM_05","CUR_SIM_06","CUR_SIM_07","CUR_SIM_08","CUR_SIM_TOT","CUR_COMB_01","CUR_COMB_02","CUR_COMB_TOT","SLEP","NOMBRE_SLEP"
2025,10846,4,"ESCUELA FERNANDO CARVAJAL PINTO                                                                                                                                                                                                                                ",2,1,1,13,"RM   ",135,13503,"CURACAVÍ           ",135,"TALAGANTE              ",1,0,13,11,24,0,109,71,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,82,0,204,188,16,0,186,18,0,39,22,61,2,8,0,0,0,0,0,0,10,0,0,0,,
2025,10848,0,"ESCUELA ELIECER PEREZ VARGAS                                                                                                                                                                                                                                   ",2,1,1,13,"RM   ",135,13503,"CURACAVÍ           ",135,"TALAGANTE              ",1,0,10,18,28,0,108,103,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,121,0,239,236,3,0,212,27,0,44,42,86,2,8,0,0,0,0,0,0,10,0,0,0,,
2025,10849,9,"ESCUELA HERIBERTO ERLWEIN  S.                                                                                                                                                                                                                                  ",2,1,1,13,"RM   ",135,13503,"CURACAVÍ           ",135,"TALAGANTE              ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2025,10850,2,"ESCUELA BASICA CAREN DE CURACAVI                                                                                                                                                                                                                               ",2,1,0,13,"RM   ",135,13503,"CURACAVÍ           ",135,"TALAGANTE              ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2025,10851,0,"COLEGIO INSTITUTO SAN LUIS DE CURACAVI                                                                                                                                                                                                                         ",3,2,0,13,"RM   ",135,13503,"CURACAVÍ           ",135,"TALAGANTE              ",1,0,11,21,32,0,114,111,225,0,0,0,0,0,0,0,0,83,65,148,0,0,0,0,0,0,0,0,0,0,208,197,0,405,399,6,0,372,33,0,0,0,0,2,8,0,0,4,0,0,0,14,0,0,0,,
2025,10852,9,"ESCUELA BASICA N°403 NUESTRA SRA. DE LA GUARDIA                                                                                                                                                                                                               ",3,2,1,13,"RM   ",135,13503,"CURACAVÍ           ",135,"TALAGANTE              ",1,0,24,23,47,0,127,128,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,151,0,302,293,9,0,221,81,0,41,17,58,2,8,0,0,0,0,0,0,10,0,0,0,,
2025,10853,7,"ESCUELA BASICA EL CARMELO                                                                                                                                                                                                                                      ",3,2,1,13,"RM   ",135,13503,"CURACAVÍ           ",135,"TALAGANTE              ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2025,10854,5,"LICEO MUNICIPAL DE SAN PEDRO                                                                                                                                                                                                                                   ",2,1,1,13,"RM   ",135,13505,"SAN PEDRO           ",135,"TALAGANTE              ",1,0,20,24,44,0,177,179,356,0,0,0,0,0,0,0,0,198,155,353,0,0,0,0,37,33,70,0,0,0,432,391,0,823,645,178,0,733,90,0,96,70,166,4,15,0,0,10,0,2,0,31,0,0,0,,
2025,10855,3,"ESCUELA                                                                                                                                                                                                                                                        ",2,1,1,13,"RM   ",135,13505,"SAN PEDRO           ",135,"TALAGANTE              ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2025,10856,1,"ESCUELA BASICA G-N°126                                                                                                                                                                                                                                        ",2,1,1,13,"RM   ",135,13505,"SAN PEDRO           ",135,"TALAGANTE              ",1,0,16,13,29,0,76,37,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,50,0,142,105,37,0,100,42,0,30,7,37,0,4,0,0,0,0,0,0,4,1,2,3,,
2025,10858,8,"ESCUELA BASICA G-N°128 ATALICIO AGUILAR A.                                                                                                                                                                                                                    ",2,1,1,13,"RM   ",135,13505,"SAN PEDRO           ",135,"TALAGANTE              ",1,0,12,6,18,0,58,50,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,56,0,126,109,17,0,104,22,0,26,12,38,0,2,0,0,0,0,0,0,2,1,3,4,,
2025,10859,6,"ESCUELA                                                                                                                                                                                                                                                        ",2,1,1,13,"RM   ",135,13505,"SAN PEDRO           ",135,"TALAGANTE              ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2025,10861,8,"ESCUELA BASICA G-N°130                                                                                                                                                                                                                                        ",2,1,1,13,"RM   ",135,13505,"SAN PEDRO           ",135,"TALAGANTE              ",1,0,7,15,22,0,49,64,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,79,0,135,99,36,0,110,25,0,15,21,36,2,4,0,0,0,0,0,0,6,0,2,2,,
2025,10862,6,"ESCUELA BASICA G-N°131                                                                                                                                                                                                                                        ",2,1,1,13,"RM   ",135,13505,"SAN PEDRO           ",135,"TALAGANTE              ",1,0,10,5,15,0,81,72,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,77,0,168,128,40,0,159,9,0,29,20,49,1,8,0,0,0,0,0,0,9,0,0,0,,
2025,10863,4,"ESCUELA LONGOVILO                                                                                                                                                                                                                                              ",2,1,1,13,"RM   ",135,13505,"SAN PEDRO           ",135,"TALAGANTE              ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2025,10864,2,"ESCUELA BASICA G-N°134 NIHUE                                                                                                                                                                                                                                  ",2,1,1,13,"RM   ",135,13505,"SAN PEDRO           ",135,"TALAGANTE              ",1,0,12,7,19,0,55,44,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,51,0,118,102,16,0,112,6,0,20,14,34,0,2,0,0,0,0,0,0,2,1,3,4,,
2025,10865,0,"ESCUELA ENRIQUE REYMOND ALDUNATE                                                                                                                                                                                                                               ",2,1,1,13,"RM   ",135,13505,"SAN PEDRO           ",135,"TALAGANTE              ",1,0,10,14,24,0,61,43,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,57,0,128,106,22,0,115,13,0,21,11,32,2,2,0,0,0,0,0,0,4,0,3,3,,
2025,10866,9,"ESCUELA BASICA                                                                                                                                                                                                                                                 ",2,1,0,13,"RM   ",135,13505,"SAN PEDRO           ",135,"TALAGANTE              ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2025,10867,7,"ESCUELA DE QUELENTARO ALTO                                                                                                                                                                                                                                     ",2,1,1,13,"RM   ",135,13505,"SAN PEDRO           ",135,"TALAGANTE              ",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2025,10868,5,"ESCUELA BASICA G-N°139                                                                                                                                                                                                                                        ",2,1,1,13,"RM   ",135,13505,"SAN PEDRO           ",135,"TALAGANTE              ",1,0,12,12,24,0,62,52,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,64,0,138,116,22,0,109,29,0,19,11,30,0,2,0,0,0,0,0,0,2,1,3,4,,
2025,10869,3,"ESCUELA BASICA G-N°140                                                                                                                                                                                                                                        ",2,1,1,13,"RM   ",135,13505,"SAN PEDRO           ",135,"TALAGANTE              ",1,0,0,0,0,0,21,22,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,0,43,35,8,0,40,3,0,4,3,7,0,0,0,0,0,0,0,0,0,0,2,2,,
2025,10870,7,"ESCUELA BASICA G-N°141                                                                                                                                                                                                                                        ",2,1,1,13,"RM   ",135,13505,"SAN PEDRO           ",135,"TALAGANTE              ",1,0,0,0,0,0,11,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,21,17,4,0,21,0,0,5,2,7,0,0,0,0,0,0,0,0,0,0,2,2,,
2025,10871,5,"ESCUELA BASICA G-N°498                                                                                                                                                                                                                                        ",2,1,1,13,"RM   ",135,13505,"SAN PEDRO           ",135,"TALAGANTE              ",1,0,3,6,9,0,29,31,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,37,0,69,64,5,0,68,1,0,12,9,21,2,0,0,0,0,0,0,0,2,0,3,3,,
2025,10872,3,"ESCUELA FUNDO CABIMBAO                                                                                                                                                                                                                                         ",2,1,1,13,"RM   ",135,13505,"SAN PEDRO           ",135,"TALAGANTE              ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2025,10873,1,"LICEO MUNICIPAL SARA TRONCOSO TRONCOSO                                                                                                                                                                                                                         ",2,1,0,13,"RM   ",135,13502,"ALHUÉ              ",135,"TALAGANTE              ",1,0,37,45,82,0,269,238,507,0,0,0,0,0,0,0,0,159,140,299,0,0,0,0,23,19,42,0,0,0,488,442,0,930,841,89,0,790,140,0,67,43,110,3,16,0,0,9,0,2,0,30,0,0,0,,
2025,10876,6,"ESCUELA                                                                                                                                                                                                                                                        ",2,1,1,13,"RM   ",135,13502,"ALHUÉ              ",135,"TALAGANTE              ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2025,10877,4,"ESCUELA EL ASIENTO                                                                                                                                                                                                                                             ",2,1,1,13,"RM   ",135,13502,"ALHUÉ              ",135,"TALAGANTE              ",1,0,15,12,27,0,54,40,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,52,0,121,118,3,0,98,23,0,7,5,12,2,8,0,0,0,0,0,0,10,0,0,0,,
2025,10878,2,"ESCUELA BARRANCAS DE PICHI                                                                                                                                                                                                                                     ",2,1,1,13,"RM   ",135,13502,"ALHUÉ              ",135,"TALAGANTE              ",1,0,14,10,24,0,33,34,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,44,0,91,88,3,0,79,12,0,8,4,12,2,6,0,0,0,0,0,0,8,0,0,0,,
2025,10879,0,"ESCUELA SAN ALFONSO                                                                                                                                                                                                                                            ",2,1,1,13,"RM   ",135,13502,"ALHUÉ              ",135,"TALAGANTE              ",1,0,21,29,50,0,104,105,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,134,0,259,203,56,0,228,31,0,17,19,36,2,8,0,0,0,0,0,0,10,0,0,0,,
2025,10880,4,"ESCUELA HACIENDA ALHUE                                                                                                                                                                                                                                         ",2,1,1,13,"RM   ",135,13502,"ALHUÉ              ",135,"TALAGANTE              ",1,0,26,21,47,0,75,79,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,100,0,201,132,69,0,191,10,0,15,9,24,2,8,0,0,0,0,0,0,10,0,0,0,,
2025,10881,2,"COLEGIO SAN SEBASTIAN                                                                                                                                                                                                                                          ",3,2,0,13,"RM   ",131,13121,"PEDRO AGUIRRE CERDA ",131,"SANTIAGO CENTRO        ",1,0,29,26,55,0,216,140,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,166,0,411,322,89,0,237,174,0,0,0,0,2,10,0,0,0,0,0,0,12,0,0,0,20,"SANTA ROSA"
2025,10882,0,"ESCUELA DIFUSION ARTISTICA                                                                                                                                                                                                                                     ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"CHINCHORRO"
2025,10883,9,"CENTRO DE DIAGNOSTICO                                                                                                                                                                                                                                          ",3,2,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"CHINCHORRO"
2025,10884,7,"ESC. EDUCACION ESPECIAL LOS IBISCOS                                                                                                                                                                                                                            ",3,2,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,0,0,0,0,0,0,0,0,0,0,0,94,56,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,56,0,150,143,7,0,120,30,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,5,"CHINCHORRO"
2025,10885,5,"ACADEMIA DE ESTUDIOS TARAPACA                                                                                                                                                                                                                                  ",4,3,0,1,"TPCA ",11,1101,"IQUIQUE             ",11,"IQUIQUE                ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"IQUIQUE"
2025,10887,1,"ESCUELA DE CHITITA                                                                                                                                                                                                                                             ",6,5,1,15,"AYP  ",151,15102,"CAMARONES           ",151,"ARICA                  ",1,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,2,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,"CHINCHORRO"
2025,10889,8,"CENTRO TRAT. INTEG. LOS TAMARUGOS                                                                                                                                                                                                                              ",3,2,0,1,"TPCA ",11,1101,"IQUIQUE             ",11,"IQUIQUE                ",1,0,0,0,0,0,0,0,0,0,0,0,0,66,45,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,45,0,111,97,14,0,94,17,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,12,"IQUIQUE"
2025,10892,8,"NORTH AMERICAN COLLEGE                                                                                                                                                                                                                                         ",3,2,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,112,141,253,0,810,848,1658,0,0,0,0,0,0,0,0,419,444,863,0,0,0,0,0,0,0,0,0,0,1341,1433,0,2774,2653,121,0,2375,399,0,134,107,241,11,45,0,0,22,0,0,0,78,0,0,0,5,"CHINCHORRO"
2025,10893,6,"ESCUELA EJERCITO DE SALVACION                                                                                                                                                                                                                                  ",3,2,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,28,29,57,0,267,244,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,273,0,568,522,46,0,419,149,0,72,49,121,0,16,0,0,0,0,0,0,16,2,0,2,5,"CHINCHORRO"
2025,10894,4,"JARDIN INFANTIL MUSICAL MAC DONALD                                                                                                                                                                                                                             ",3,2,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"CHINCHORRO"
2025,10897,9,"ESCUELA DE ILLAPATA                                                                                                                                                                                                                                            ",6,5,1,15,"AYP  ",151,15102,"CAMARONES           ",151,"ARICA                  ",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,"CHINCHORRO"
2025,10898,7,"JARDIN INFANTIL ACUARELA                                                                                                                                                                                                                                       ",4,3,0,1,"TPCA ",11,1101,"IQUIQUE             ",11,"IQUIQUE                ",1,0,17,22,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,0,39,39,0,0,34,5,0,0,0,0,4,0,0,0,0,0,0,0,4,1,0,1,12,"IQUIQUE"
2025,10900,2,"COLEGIO LIRIMA                                                                                                                                                                                                                                                 ",4,3,0,1,"TPCA ",11,1101,"IQUIQUE             ",11,"IQUIQUE                ",1,0,44,48,92,0,206,231,437,0,0,0,0,0,0,0,0,97,123,220,0,0,0,0,0,0,0,0,0,0,347,402,0,749,708,41,0,730,19,0,0,0,0,4,16,0,0,8,0,0,0,28,0,0,0,12,"IQUIQUE"
2025,10901,0,"COLEGIO SAN MARTIN                                                                                                                                                                                                                                             ",3,2,0,1,"TPCA ",11,1101,"IQUIQUE             ",11,"IQUIQUE                ",1,0,0,0,0,0,246,204,450,0,0,0,0,0,0,0,0,84,59,143,0,0,0,0,0,0,0,0,0,0,330,263,0,593,390,203,0,557,36,0,0,0,0,0,16,0,0,4,0,0,0,20,0,0,0,12,"IQUIQUE"
2025,10902,9,"JARDIN INFANTIL PETER PAN                                                                                                                                                                                                                                      ",3,2,0,1,"TPCA ",11,1101,"IQUIQUE             ",11,"IQUIQUE                ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"IQUIQUE"
2025,10904,5,"ESCUELA BASICA PARAJALLA                                                                                                                                                                                                                                       ",2,1,0,1,"TPCA ",14,1403,"COLCHANE            ",11,"IQUIQUE                ",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2025,10905,3,"ESCUELA BASICA FUERTE BAQUEDANO                                                                                                                                                                                                                                ",1,1,1,1,"TPCA ",14,1401,"POZO ALMONTE        ",11,"IQUIQUE                ",1,0,23,18,41,0,105,97,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,115,0,243,225,18,0,182,61,0,38,27,65,2,8,0,0,0,0,0,0,10,0,0,0,,
2025,10906,1,"COLEGIO FORD COLLEGE                                                                                                                                                                                                                                           ",3,2,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,14,15,29,0,158,160,318,0,0,0,0,0,0,0,0,81,56,137,0,0,0,0,0,0,0,0,0,0,253,231,0,484,482,2,0,383,101,0,0,0,0,1,8,0,0,4,0,0,0,13,0,0,0,5,"CHINCHORRO"
2025,10908,8,"J.  I.  TUTUMPI                                                                                                                                                                                                                                                ",4,3,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"CHINCHORRO"
2025,10909,6,"JARDIN INFANTIL MONTESSORI                                                                                                                                                                                                                                     ",3,2,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"CHINCHORRO"
2025,10911,8,"LICEO BICENTENARIO PABLO NERUDA                                                                                                                                                                                                                                ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,349,721,0,0,0,372,349,0,721,603,118,0,370,351,0,63,35,98,0,0,0,0,0,0,22,0,22,0,0,0,5,"CHINCHORRO"
2025,10912,6,"ESCUELA VALLE DE PARCOHAYLLA                                                                                                                                                                                                                                   ",6,5,1,15,"AYP  ",151,15102,"CAMARONES           ",151,"ARICA                  ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"CHINCHORRO"
2025,10913,4,"CENTRO CAP.LAB. REINO DE BELGICA                                                                                                                                                                                                                               ",6,5,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,0,0,0,0,0,0,0,0,0,0,0,54,30,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,30,0,84,76,8,0,62,22,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,5,"CHINCHORRO"
2025,10914,2,"JARDIN INFANTIL LOS CARINOSITOS                                                                                                                                                                                                                                ",3,2,0,1,"TPCA ",11,1101,"IQUIQUE             ",11,"IQUIQUE                ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"IQUIQUE"
2025,10915,0,"COLEGIO CARDENAL ANTONIO SAMORE                                                                                                                                                                                                                                ",3,2,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",1,0,53,72,125,0,452,419,871,0,0,0,0,0,0,0,0,252,229,481,0,0,0,0,0,0,0,0,0,0,757,720,0,1477,1429,48,0,1007,470,0,46,35,81,6,24,0,0,12,0,0,0,42,0,0,0,5,"CHINCHORRO"
2025,10916,9,"ESCUELA CALETA CHANAVAYITA                                                                                                                                                                                                                                     ",6,5,1,1,"TPCA ",11,1101,"IQUIQUE             ",11,"IQUIQUE                ",1,0,12,9,21,0,81,81,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,90,0,183,134,49,0,137,46,0,27,20,47,1,8,0,0,0,0,0,0,9,0,0,0,12,"IQUIQUE"
2025,10917,7,"LICEO S.S JUAN PABLO SEGUNDO                                                                                                                                                                                                                                   ",6,5,0,1,"TPCA ",11,1107,"ALTO HOSPICIO       ",11,"IQUIQUE                ",1,0,0,0,0,0,187,179,366,0,0,0,0,0,0,0,0,308,251,559,0,0,0,0,140,77,217,0,0,0,635,507,0,1142,1076,66,0,714,428,0,107,73,180,0,10,0,0,15,0,6,0,31,0,0,0,12,"IQUIQUE"
2025,10918,5,"TALLERES LAB. BALDOMERO LILLO                                                                                                                                                                                                                                  ",3,2,0,15,"AYP  ",151,15101,"ARICA               ",151,"ARICA                  ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"CHINCHORRO"
2025,10956,8,"ESCUELA DIFERENCIAL SANTA CECILIA                                                                                                                                                                                                                              ",3,2,0,2,"ANTOF",22,2201,"CALAMA              ",22,"EL LOA                 ",1,0,0,0,0,0,0,0,0,0,0,0,0,179,89,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,89,0,268,228,40,0,210,58,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,16,"LICANCABUR"
2025,10959,2,"LICEO EXPERIMENTAL ARTISTICO APLICACION                                                                                                                                                                                                                        ",3,2,0,2,"ANTOF",21,2101,"ANTOFAGASTA         ",21,"ANTOFAGASTA - TOCOPILLA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2025,10960,6,"COLEGIO SAGRADA FAMILIA                                                                                                                                                                                                                                        ",3,2,0,2,"ANTOF",23,2301,"TOCOPILLA           ",21,"ANTOFAGASTA - TOCOPILLA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"LICANCABUR"
2025,10962,2,"COLEGIO JUAN PABLO II                                                                                                                                                                                                                                          ",3,2,0,2,"ANTOF",22,2201,"CALAMA              ",22,"EL LOA                 ",1,0,0,0,0,0,433,425,858,0,0,0,0,0,0,0,0,226,233,459,0,0,0,0,0,0,0,0,0,0,659,658,0,1317,1302,15,0,1090,227,0,0,0,0,0,24,0,0,13,0,0,0,37,0,0,0,16,"LICANCABUR"
2025,10963,0,"COLEGIO EVANGELICO EJERCITO DE SALVACION CATHERINE BOOTH                                                                                                                                                                                                       ",3,2,0,2,"ANTOF",22,2201,"CALAMA              ",22,"EL LOA                 ",1,0,0,0,0,0,468,351,819,0,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,357,0,828,624,204,0,572,256,0,78,43,121,0,19,0,2,0,0,0,0,21,0,0,0,16,"LICANCABUR"
2025,10964,9,"CENTRO DE TRAT.INTEGRAL LAS BUGANVILLIAS                                                                                                                                                                                                                       ",3,2,0,2,"ANTOF",23,2301,"TOCOPILLA           ",21,"ANTOFAGASTA - TOCOPILLA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"LICANCABUR"
